,gamma_sample,k,run
0,0.00802908543715661,100.0,0.0
1,0.007866528010786192,100.0,1.0
2,0.008410113282000514,100.0,2.0
3,0.007886971008522153,100.0,3.0
4,0.008022762847988538,100.0,4.0
5,0.008283377685695063,100.0,5.0
6,0.007930654957809256,100.0,6.0
7,0.008459508820149985,100.0,7.0
8,0.0080363516471889,100.0,8.0
9,0.008363555867595959,100.0,9.0
10,0.007795078586220305,100.0,10.0
11,0.008070268471504195,100.0,11.0
12,0.008059444205246975,100.0,12.0
13,0.008369147135141579,100.0,13.0
14,0.0077355588080376516,100.0,14.0
15,0.008150328318056151,100.0,15.0
16,0.008225784912571312,100.0,16.0
17,0.007905214249346919,100.0,17.0
18,0.00817639702046883,100.0,18.0
19,0.0077965991368524005,100.0,19.0
20,0.007539997702742177,100.0,20.0
21,0.008009570434521777,100.0,21.0
22,0.007862782632464366,100.0,22.0
23,0.008010474770784495,100.0,23.0
24,0.008190252265391237,100.0,24.0
25,0.008192032671373634,100.0,25.0
26,0.008404717964366152,100.0,26.0
27,0.008672042413753845,100.0,27.0
28,0.00816872068181815,100.0,28.0
29,0.008528159204358976,100.0,29.0
30,0.008763253573407839,100.0,30.0
31,0.007922540330084719,100.0,31.0
32,0.00820945002346042,100.0,32.0
33,0.007925221826407636,100.0,33.0
34,0.007215923789353679,100.0,34.0
35,0.0078261736785161,100.0,35.0
36,0.0077924872823427705,100.0,36.0
37,0.007756691322085328,100.0,37.0
38,0.007612655664805576,100.0,38.0
39,0.00826371378137402,100.0,39.0
40,0.007612141080729353,100.0,40.0
41,0.007871358169231766,100.0,41.0
42,0.008919711434916391,100.0,42.0
43,0.008193162802260236,100.0,43.0
44,0.00826558864205868,100.0,44.0
45,0.0077975480789232105,100.0,45.0
46,0.0075567349556637485,100.0,46.0
47,0.007929683459345943,100.0,47.0
48,0.008027039987329135,100.0,48.0
49,0.008697026317799707,100.0,49.0
50,0.00856901755042158,100.0,50.0
51,0.008004356631309285,100.0,51.0
52,0.0076460541979124375,100.0,52.0
53,0.0082382104681099,100.0,53.0
54,0.007603347282699404,100.0,54.0
55,0.007976241111499832,100.0,55.0
56,0.008311080174077803,100.0,56.0
57,0.008042280659775053,100.0,57.0
58,0.008011231477050174,100.0,58.0
59,0.009044244232044769,100.0,59.0
60,0.008218393157682897,100.0,60.0
61,0.008450841035867858,100.0,61.0
62,0.00789696580972452,100.0,62.0
63,0.00794449282588897,100.0,63.0
64,0.007426514694477249,100.0,64.0
65,0.00804719142893313,100.0,65.0
66,0.008195637400625472,100.0,66.0
67,0.008040799937280789,100.0,67.0
68,0.008306802931241083,100.0,68.0
69,0.008414349034667121,100.0,69.0
70,0.007823018322599424,100.0,70.0
