template,K,i0_k5,i1_k5
0.0,5.0,0.2051613628297115,0.0577644631588331
0.0,5.0,0.2011566404248352,0.05663487832513431
0.0,5.0,0.1972273252581242,0.05551840053572198
0.0,5.0,0.1933769479634602,0.05445171592354041
0.0,5.0,0.1895958086861446,0.05334312950751645
0.0,5.0,0.185892099297315,0.05231227224767281
0.0,5.0,0.1822493827515135,0.05129056048878224
0.0,5.0,0.1787481299375835,0.05029207106350544
0.0,5.0,0.175220823287461,0.04930761011953079
0.0,5.0,0.1717983788235304,0.04830551232994348
0.0,5.0,0.1684434179539383,0.04736026818856266
0.0,5.0,0.1651602630313214,0.04643649512549217
0.0,5.0,0.161937333363671,0.04553047513807468
0.0,5.0,0.1587548237367753,0.04463985664900577
0.0,5.0,0.1556539507580613,0.04348289862234982
0.0,5.0,0.1526100247041372,0.0426344507219934
0.0,5.0,0.1496300899526712,0.04179892424177116
0.0,5.0,0.1467108813636762,0.029820247502678913
0.0,5.0,0.1438447586929723,0.029257180973838056
0.0,5.0,0.1410385808356032,0.028685303021357734
0.0,5.0,0.1382796442912105,0.028125733093904096
0.0,5.0,0.1355806549576699,0.027576648267819023
0.0,5.0,0.1329338871733025,0.027037896348261127
0.0,5.0,0.1303508963485396,0.026523577924383302
0.0,5.0,0.1278191293423529,0.026005195577397888
0.0,5.0,0.1252899248028486,0.02549827746806234
0.0,5.0,0.1228728155489132,0.025000993572337843
0.0,5.0,0.1204712867421382,0.02451287766371906
0.0,5.0,0.1181149340820161,0.024028891579341082
0.0,5.0,0.1158231666476765,0.023679504610499374
0.0,5.0,0.1135599868873245,0.023217367776305148
0.0,5.0,0.1113192209971324,0.022763515812023398
0.0,5.0,0.1091291939273563,0.022325806564814754
0.0,5.0,0.1069962824065484,0.021887830247188746
0.0,5.0,0.1049071275737381,0.021460279989285607
0.0,5.0,0.1028400834539107,0.021039916600245283
0.0,5.0,0.1008314950193928,0.020628382544521096
0.0,5.0,0.0988620484383985,0.02022499838861549
0.0,5.0,0.0969440813470579,0.01980867041599151
0.0,5.0,0.0950493113170122,0.019427108782257257
0.0,5.0,0.093190063406826,0.019050610062188653
0.0,5.0,0.091368555272139,0.018678201751155497
0.0,5.0,0.0895824123547375,0.018308771951835615
0.0,5.0,0.0878328676439439,0.01795100000503785
0.0,5.0,0.0861215787786883,0.017632093974083683
0.0,5.0,0.0844397856980873,0.01728704347920752
0.0,5.0,0.0827916249581305,0.01730263073837193
0.0,5.0,0.0811821452624857,0.016938863967016254
0.0,5.0,0.079596293151838,0.016592564251162
0.0,5.0,0.0780452927268979,0.016270370528728047
0.0,5.0,0.0765250951694805,0.015991514167041795
0.0,5.0,0.0750315291834963,0.015679037873002195
0.0,5.0,0.073565446049467,0.01537188713388623
0.0,5.0,0.0721254671138193,0.015062842088660761
0.0,5.0,0.0706593963284874,0.014768782332653342
0.0,5.0,0.0692789583628443,0.014469696058431613
0.0,5.0,0.067925341316996,0.014190605728952076
0.0,5.0,0.0665534355250345,0.013911401830906837
0.0,5.0,0.0652479633534147,0.013640180515802245
0.0,5.0,0.0632575187409811,0.013374190926098024
0.0,5.0,0.0620979149818742,0.013095258294543447
0.0,5.0,0.0609202821494769,0.01283430945096708
0.0,5.0,0.059729036704694,0.012583416507743129
0.0,5.0,0.0585655274948117,0.012337545563706228
0.0,5.0,0.0574195274628669,0.012088905002806667
0.0,5.0,0.0562983397222923,0.008332196468763918
