,gamma_sample,k,run,timestep,sample
0,0.01320299751514281,5.0,7.0,0.0,7
1,0.025569847950421956,4.97,7.0,300.0,7
2,0.017546065014678612,4.94,7.0,600.0,7
3,0.11219484891285833,4.91,7.0,900.0,7
4,0.010943019575397409,4.88,7.0,1200.0,7
5,0.01926623570952521,4.85,7.0,1500.0,7
6,0.018167259933430734,4.82,7.0,1800.0,7
7,0.027029282429825184,4.79,7.0,2100.0,7
8,0.016377332478923354,4.76,7.0,2400.0,7
9,0.029050914974366744,4.73,7.0,2700.0,7
10,0.016059594698532333,4.7,7.0,3000.0,7
11,0.013089288261434285,4.67,7.0,3300.0,7
12,0.018163860800768858,4.64,7.0,3600.0,7
13,0.013816921056461234,4.61,7.0,3900.0,7
14,0.010334361590632118,4.58,7.0,4200.0,7
15,0.030757081642586153,4.55,7.0,4500.0,7
16,0.03353747659533207,4.52,7.0,4800.0,7
17,0.025550580573549288,4.49,7.0,5100.0,7
18,0.01188974146651075,4.46,7.0,5400.0,7
19,0.04753961678176963,4.43,7.0,5700.0,7
20,0.013893929928254837,4.4,7.0,6000.0,7
21,0.017546591461969133,4.37,7.0,6300.0,7
22,0.041760579319952834,4.34,7.0,6600.0,7
23,0.016678051945683774,4.31,7.0,6900.0,7
24,0.03206513113322011,4.28,7.0,7200.0,7
25,0.017477422695597836,4.25,7.0,7500.0,7
26,0.011554929378522868,4.22,7.0,7800.0,7
27,0.04840549189801735,4.19,7.0,8100.0,7
28,0.024938912292645693,4.16,7.0,8400.0,7
29,0.03918292298756036,4.13,7.0,8700.0,7
30,0.05213241768935153,4.1,7.0,9000.0,7
31,0.04275932408691836,4.07,7.0,9300.0,7
32,0.016491538901413742,4.04,7.0,9600.0,7
33,0.013927590971817803,4.01,7.0,9900.0,7
34,0.02731117280614389,3.98,7.0,10200.0,7
35,0.026658205843985202,3.95,7.0,10500.0,7
36,0.13303916621257245,3.92,7.0,10800.0,7
37,0.035025113237799964,3.89,7.0,11100.0,7
38,0.02764272156686194,3.86,7.0,11400.0,7
39,0.044835946944763914,3.83,7.0,11700.0,7
40,0.04260160869648769,3.8,7.0,12000.0,7
41,0.048565136399255866,3.77,7.0,12300.0,7
42,0.023773153536687526,3.74,7.0,12600.0,7
43,0.0642869179780276,3.71,7.0,12900.0,7
44,0.03284792558595489,3.68,7.0,13200.0,7
45,0.040624766438211876,3.65,7.0,13500.0,7
46,0.05864549732478422,3.62,7.0,13800.0,7
47,0.022050723832496094,3.59,7.0,14100.0,7
48,0.013777472595138594,3.56,7.0,14400.0,7
