,gamma_sample,k,run
0,0.06483098872363185,1.0,0.0
1,0.07935181830454696,1.0,1.0
2,0.07472658521710285,1.0,2.0
3,0.07500596472334382,1.0,3.0
4,0.11559955484160242,1.0,4.0
5,0.09760350285393952,1.0,5.0
6,0.06357442747685942,1.0,6.0
7,0.09018151618760578,1.0,7.0
8,0.06598474131676206,1.0,8.0
9,0.035338636503059614,1.0,9.0
10,0.13082239467697737,1.0,10.0
11,0.07120291502061984,1.0,11.0
12,0.12547426647873253,1.0,12.0
13,0.11724830608650386,1.0,13.0
14,0.05315186398200143,1.0,14.0
15,0.0510934649649311,1.0,15.0
16,0.06712407931249542,1.0,16.0
17,0.09474110394099541,1.0,17.0
18,0.10338836767976066,1.0,18.0
19,0.09716909800261257,1.0,19.0
20,0.06089511999698015,1.0,20.0
21,0.08565970771398557,1.0,21.0
22,0.11811400725239865,1.0,22.0
23,0.08805288275083381,1.0,23.0
24,0.08856083552667494,1.0,24.0
25,0.09207926486406755,1.0,25.0
26,0.1311081112356992,1.0,26.0
27,0.07806618128062469,1.0,27.0
28,0.07684185024575477,1.0,28.0
29,0.17937759687391303,1.0,29.0
30,0.16835925984165648,1.0,30.0
31,0.1853652423689949,1.0,31.0
32,0.11259313211716777,1.0,32.0
33,0.048625613463974066,1.0,33.0
34,0.04835538601494209,1.0,34.0
35,0.039549321862354436,1.0,35.0
36,0.13344753709943316,1.0,36.0
37,0.10631921083525624,1.0,37.0
38,0.05924393728224852,1.0,38.0
39,0.07297463859671709,1.0,39.0
40,0.10072328713899462,1.0,40.0
41,0.06616661640955343,1.0,41.0
42,0.0932934204381984,1.0,42.0
43,0.07492093612088296,1.0,43.0
44,0.10749619084790946,1.0,44.0
45,0.07500523094574472,1.0,45.0
46,0.07717702360350397,1.0,46.0
47,0.10336705629440197,1.0,47.0
48,0.11240815382036318,1.0,48.0
49,0.10769045826767948,1.0,49.0
50,0.13184861927582553,1.0,50.0
51,0.17419367543070122,1.0,51.0
52,0.035253871354323195,1.0,52.0
53,0.13578959750043976,1.0,53.0
54,0.06589268628718192,1.0,54.0
55,0.09113983485754326,1.0,55.0
56,0.13185566249172076,1.0,56.0
57,0.13985147720182078,1.0,57.0
58,0.07307299203945582,1.0,58.0
59,0.09511964305754265,1.0,59.0
60,0.11056224557153309,1.0,60.0
61,0.07827797103397958,1.0,61.0
62,0.08982569239632018,1.0,62.0
63,0.05822813014306276,1.0,63.0
64,0.06696519837771049,1.0,64.0
65,0.09206074935213687,1.0,65.0
66,0.07397270412899827,1.0,66.0
67,0.10752296784255569,1.0,67.0
68,0.08426911423717803,1.0,68.0
69,0.07055371752326206,1.0,69.0
70,0.12113070502950642,1.0,70.0
71,0.04433956362191626,1.0,71.0
72,0.04559796300915498,1.0,72.0
73,0.035063217387629304,1.0,73.0
74,0.091558337709653,1.0,74.0
75,0.04310270815175389,1.0,75.0
76,0.10936303520735818,1.0,76.0
77,0.0883858082216814,1.0,77.0
78,0.08409120922864369,1.0,78.0
79,0.09544509855944584,1.0,79.0
80,0.07616210629270734,1.0,80.0
81,0.06698589816062618,1.0,81.0
82,0.12702845642781777,1.0,82.0
83,0.09698544135882477,1.0,83.0
84,0.055957888112162735,1.0,84.0
85,0.10185624187343863,1.0,85.0
86,0.048650475963968445,1.0,86.0
87,0.04401541195351764,1.0,87.0
88,0.08462263622781659,1.0,88.0
89,0.13811663881889785,1.0,89.0
90,0.11247831174502534,1.0,90.0
91,0.08115076443105929,1.0,91.0
92,0.09486139988482953,1.0,92.0
93,0.08942049458269015,1.0,93.0
94,0.11930322238956179,1.0,94.0
95,0.0762694047108209,1.0,95.0
96,0.12136519580548812,1.0,96.0
97,0.06480454344640066,1.0,97.0
98,0.12157094422965116,1.0,98.0
99,0.10444598787531663,1.0,99.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
