,gamma_sample,k,run,timestep,sample
0,0.01811660298811188,5.0,7.0,0.0,7
1,0.024791029966586105,4.97,7.0,300.0,7
2,0.016773611888090303,4.94,7.0,600.0,7
3,0.0868244621370092,4.91,7.0,900.0,7
4,0.01626966704368798,4.88,7.0,1200.0,7
5,0.025820909862429083,4.85,7.0,1500.0,7
6,0.022323256149314727,4.82,7.0,1800.0,7
7,0.032463545742530964,4.79,7.0,2100.0,7
8,0.021091616875888876,4.76,7.0,2400.0,7
9,0.06991206165241222,4.73,7.0,2700.0,7
10,0.018437987269521842,4.7,7.0,3000.0,7
11,0.017655076662047273,4.67,7.0,3300.0,7
12,0.022621634917473023,4.64,7.0,3600.0,7
13,0.021317913013178414,4.61,7.0,3900.0,7
14,0.018176875588751168,4.58,7.0,4200.0,7
15,0.033059602767279636,4.55,7.0,4500.0,7
16,0.036437152730747144,4.52,7.0,4800.0,7
17,0.029738922313366084,4.49,7.0,5100.0,7
18,0.012756826520039215,4.46,7.0,5400.0,7
19,0.037479222018922564,4.43,7.0,5700.0,7
20,0.01407634681583404,4.4,7.0,6000.0,7
21,0.022942461262837544,4.37,7.0,6300.0,7
22,0.02510135673777958,4.34,7.0,6600.0,7
23,0.02380386305126135,4.31,7.0,6900.0,7
24,0.03463191751977923,4.28,7.0,7200.0,7
25,0.019510044099280456,4.25,7.0,7500.0,7
26,0.02042779911376661,4.22,7.0,7800.0,7
27,0.04606879227207022,4.19,7.0,8100.0,7
28,0.02391443511954775,4.16,7.0,8400.0,7
29,0.027017201411884694,4.13,7.0,8700.0,7
30,0.038975586550263154,4.1,7.0,9000.0,7
31,0.05110461868417902,4.07,7.0,9300.0,7
32,0.01320341723051999,4.04,7.0,9600.0,7
33,0.024030020701602636,4.01,7.0,9900.0,7
34,0.028758860262735386,3.98,7.0,10200.0,7
35,0.02877914946208005,3.95,7.0,10500.0,7
36,0.08604668254831269,3.92,7.0,10800.0,7
37,0.028010981611040965,3.89,7.0,11100.0,7
38,0.035885778252104115,3.86,7.0,11400.0,7
39,0.029026881996810736,3.83,7.0,11700.0,7
40,0.037040410407188744,3.8,7.0,12000.0,7
41,0.03879514905755296,3.77,7.0,12300.0,7
42,0.015137057503744736,3.74,7.0,12600.0,7
43,0.0715049227655146,3.71,7.0,12900.0,7
44,0.03434276146140838,3.68,7.0,13200.0,7
45,0.04566697532829617,3.65,7.0,13500.0,7
46,0.03611915959344196,3.62,7.0,13800.0,7
47,0.01787166445676515,3.59,7.0,14100.0,7
48,0.019474819903790713,3.56,7.0,14400.0,7
49,0.04240278647451651,3.53,7.0,14700.0,7
50,0.030986766718359114,3.5,7.0,15000.0,7
