,gamma_sample,k,run
0,0.2734255545086909,0.001,0.0
1,0.5859628591876669,0.001,1.0
2,1.6666508854346085,0.001,2.0
3,0.9549542539666841,0.001,3.0
4,0.41689983553059934,0.001,4.0
5,0.5148699067687057,0.001,5.0
6,0.36744467635467604,0.001,6.0
7,1.161023835418408,0.001,7.0
8,1.3761477690945703,0.001,8.0
9,2.0528745160413244,0.001,9.0
10,0.8009404827250174,0.001,10.0
11,0.6580927111918414,0.001,11.0
12,0.9393115346425076,0.001,12.0
13,0.6803637292154132,0.001,13.0
14,1.3153778558651101,0.001,14.0
15,0.2741322241130641,0.001,15.0
16,1.974596280372503,0.001,16.0
17,0.4705711781562587,0.001,17.0
18,0.6883602916675202,0.001,18.0
19,1.1872729660951418,0.001,19.0
20,0.37789530515954783,0.001,20.0
21,0.7348556271804183,0.001,21.0
22,0.3842612382967332,0.001,22.0
23,0.34355584684020374,0.001,23.0
24,0.9574390774578083,0.001,24.0
25,0.6512211654729734,0.001,25.0
26,1.1015772105489856,0.001,26.0
27,1.4248888668376196,0.001,27.0
28,0.26561342339531613,0.001,28.0
29,0.7079963899944961,0.001,29.0
30,0.9703176315022901,0.001,30.0
31,0.8004015254875694,0.001,31.0
32,0.5756844802386937,0.001,32.0
33,0.4912199959086125,0.001,33.0
34,0.7145827745903133,0.001,34.0
35,0.9897939782315778,0.001,35.0
36,1.8686181227542988,0.001,36.0
37,0.6739046538454194,0.001,37.0
38,0.6505732635581483,0.001,38.0
39,0.18818702229757306,0.001,39.0
40,0.7302178192457476,0.001,40.0
41,0.2552774904723977,0.001,41.0
42,0.5267281024725143,0.001,42.0
43,1.8061753772918165,0.001,43.0
44,0.8160225358920776,0.001,44.0
45,0.4807798894883366,0.001,45.0
46,0.16006157517411554,0.001,46.0
47,0.4163421096768247,0.001,47.0
48,0.5866010957471872,0.001,48.0
49,0.15976849495558193,0.001,49.0
50,0.16656930506689127,0.001,50.0
51,0.10711938395444845,0.001,51.0
52,1.1007576406370052,0.001,52.0
53,0.9574390774578083,0.001,53.0
54,1.141815729644804,0.001,54.0
55,1.523391285696479,0.001,55.0
56,1.588698479548791,0.001,56.0
57,1.0038347322310828,0.001,57.0
58,1.642444717510715,0.001,58.0
59,0.5764960713352688,0.001,59.0
60,0.14116734013273524,0.001,60.0
61,0.9757492596257279,0.001,61.0
62,1.9798097252398617,0.001,62.0
63,0.301975093570098,0.001,63.0
64,1.7974721508183458,0.001,64.0
65,0.5055955067987739,0.001,65.0
66,0.8373634431831178,0.001,66.0
67,1.8646757967512735,0.001,67.0
68,0.31900143363653855,0.001,68.0
69,0.17783943313520204,0.001,69.0
70,0.36296828602393194,0.001,70.0
71,1.3825195843066955,0.001,71.0
72,0.8410601317191171,0.001,72.0
73,0.41445194105870814,0.001,73.0
74,1.3314764869539886,0.001,74.0
75,0.5525082859105894,0.001,75.0
76,0.4865071561111833,0.001,76.0
77,2.652159809938743,0.001,77.0
78,0.9348088138847865,0.001,78.0
79,1.27225557380982,0.001,79.0
80,0.7164631958746631,0.001,80.0
81,1.460909860876902,0.001,81.0
82,0.21438371021731667,0.001,82.0
83,0.8785664655463818,0.001,83.0
84,0.09928384644603186,0.001,84.0
85,0.25852939402689445,0.001,85.0
86,0.44471199199387934,0.001,86.0
87,0.3359282709166723,0.001,87.0
88,0.17264091334633005,0.001,88.0
89,0.9470208047720255,0.001,89.0
90,0.25570620545773737,0.001,90.0
91,0.18183606970583582,0.001,91.0
92,0.19422559680569412,0.001,92.0
93,0.7531594302658057,0.001,93.0
94,0.7419274722544982,0.001,94.0
95,0.1772998284209596,0.001,95.0
96,1.2727079373152241,0.001,96.0
97,0.13707353757192386,0.001,97.0
98,0.25244268543125237,0.001,98.0
99,0.5469892703534026,0.001,99.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
