,gamma_sample,k,run,timestep,sample
0,0.035316239715314966,5.0,5.0,0.0,5
1,0.01913854944095034,4.97,5.0,300.0,5
2,0.028267453036140762,4.94,5.0,600.0,5
3,0.026148566780326267,4.91,5.0,900.0,5
4,0.026635042314878232,4.88,5.0,1200.0,5
5,0.030149534732379094,4.85,5.0,1500.0,5
6,0.03332219713799727,4.82,5.0,1800.0,5
7,0.04361032343100629,4.79,5.0,2100.0,5
8,0.03186448575279905,4.76,5.0,2400.0,5
9,0.025783083349906845,4.73,5.0,2700.0,5
10,0.019081441872891635,4.7,5.0,3000.0,5
11,0.04290496325556946,4.67,5.0,3300.0,5
12,0.024126746684647045,4.64,5.0,3600.0,5
13,0.02709226118435947,4.61,5.0,3900.0,5
14,0.028477183349809667,4.58,5.0,4200.0,5
15,0.034145250339719165,4.55,5.0,4500.0,5
16,0.03359913202081072,4.52,5.0,4800.0,5
17,0.025145719619657936,4.49,5.0,5100.0,5
18,0.023185964542654976,4.46,5.0,5400.0,5
19,0.036660123183947,4.43,5.0,5700.0,5
20,0.032521651129973045,4.4,5.0,6000.0,5
21,0.03607283495214874,4.37,5.0,6300.0,5
22,0.024627959463729795,4.34,5.0,6600.0,5
23,0.060764299061787964,4.31,5.0,6900.0,5
24,0.036227201871731896,4.28,5.0,7200.0,5
25,0.022609845562135574,4.25,5.0,7500.0,5
26,0.025710382845179083,4.22,5.0,7800.0,5
27,0.0338537459700979,4.19,5.0,8100.0,5
28,0.02360826668577882,4.16,5.0,8400.0,5
29,0.029720993742727513,4.13,5.0,8700.0,5
30,0.03047557643132584,4.1,5.0,9000.0,5
31,0.013450317385081189,4.07,5.0,9300.0,5
32,0.06945084249334027,4.04,5.0,9600.0,5
33,0.028886678668098492,4.01,5.0,9900.0,5
34,0.0260064895179889,3.98,5.0,10200.0,5
35,0.025311301875114548,3.95,5.0,10500.0,5
36,0.0630473677409865,3.92,5.0,10800.0,5
37,0.029845944782908897,3.89,5.0,11100.0,5
38,0.048976863016426765,3.86,5.0,11400.0,5
39,0.03264192646073925,3.83,5.0,11700.0,5
40,0.03371203402631978,3.8,5.0,12000.0,5
41,0.04118238920445319,3.77,5.0,12300.0,5
42,0.03674956078314767,3.74,5.0,12600.0,5
43,0.033976289192312534,3.71,5.0,12900.0,5
44,0.023270306927375348,3.68,5.0,13200.0,5
45,0.017068636050791442,3.65,5.0,13500.0,5
46,0.017779489967947266,3.62,5.0,13800.0,5
47,0.04114921177480189,3.59,5.0,14100.0,5
48,0.037815225677613334,3.56,5.0,14400.0,5
49,0.024727569874192064,3.53,5.0,14700.0,5
50,0.03792270579483847,3.5,5.0,15000.0,5
51,0.02636918649753623,3.47,5.0,15300.0,5
52,0.022069750580075688,3.44,5.0,15600.0,5
53,0.03345994332295968,3.41,5.0,15900.0,5
54,0.03858118383062408,3.38,5.0,16200.0,5
55,0.014612204931199427,3.35,5.0,16500.0,5
56,0.021189309415563386,3.32,5.0,16800.0,5
57,0.030886454300975398,3.29,5.0,17100.0,5
58,0.018091467934060683,3.26,5.0,17400.0,5
59,0.01874753649569417,3.23,5.0,17700.0,5
