,gamma_sample,k,run,timestep,sample
0,0.021447466614351447,5.0,6.0,0.0,6
1,0.028216323323308284,4.97,6.0,300.0,6
2,0.030850545954135986,4.94,6.0,600.0,6
3,0.023048960693493437,4.91,6.0,900.0,6
4,0.03126100170616837,4.88,6.0,1200.0,6
5,0.030990393444285776,4.85,6.0,1500.0,6
6,0.025033824237005647,4.82,6.0,1800.0,6
7,0.02250378380322062,4.79,6.0,2100.0,6
8,0.031821153426409704,4.76,6.0,2400.0,6
9,0.027904479768950934,4.73,6.0,2700.0,6
10,0.020208081741086542,4.7,6.0,3000.0,6
11,0.023100704915078214,4.67,6.0,3300.0,6
12,0.033360474946942276,4.64,6.0,3600.0,6
13,0.027730308637000108,4.61,6.0,3900.0,6
14,0.041868044792091316,4.58,6.0,4200.0,6
15,0.028449108991473102,4.55,6.0,4500.0,6
16,0.030165794277321363,4.52,6.0,4800.0,6
17,0.02693961311243199,4.49,6.0,5100.0,6
18,0.031330830351918026,4.46,6.0,5400.0,6
19,0.022083404063906093,4.43,6.0,5700.0,6
20,0.03677778528299444,4.4,6.0,6000.0,6
21,0.025651083626674613,4.37,6.0,6300.0,6
22,0.017090357237984105,4.34,6.0,6600.0,6
23,0.03353520565521314,4.31,6.0,6900.0,6
24,0.020773419884080477,4.28,6.0,7200.0,6
25,0.049343892386064195,4.25,6.0,7500.0,6
26,0.02042572495590984,4.22,6.0,7800.0,6
27,0.05734978303792339,4.19,6.0,8100.0,6
28,0.027718118290906122,4.16,6.0,8400.0,6
29,0.024531319111194813,4.13,6.0,8700.0,6
30,0.022202000436798625,4.1,6.0,9000.0,6
31,0.02273750971718464,4.07,6.0,9300.0,6
32,0.0482673815747639,4.04,6.0,9600.0,6
33,0.03470803088807914,4.01,6.0,9900.0,6
34,0.02880855771237028,3.98,6.0,10200.0,6
35,0.031820112525414106,3.95,6.0,10500.0,6
36,0.026488279937572495,3.92,6.0,10800.0,6
37,0.02436576891421515,3.89,6.0,11100.0,6
38,0.03165482433220075,3.86,6.0,11400.0,6
39,0.038497209811032496,3.83,6.0,11700.0,6
40,0.03598211875183921,3.8,6.0,12000.0,6
41,0.021787599890755543,3.77,6.0,12300.0,6
42,0.045570257936216774,3.74,6.0,12600.0,6
43,0.028117245371108407,3.71,6.0,12900.0,6
44,0.06275388579600481,3.68,6.0,13200.0,6
45,0.07512781281334817,3.65,6.0,13500.0,6
46,0.033393239500062205,3.62,6.0,13800.0,6
47,0.03687435196961861,3.59,6.0,14100.0,6
48,0.03627074011522892,3.56,6.0,14400.0,6
49,0.025728947952046083,3.53,6.0,14700.0,6
50,0.034578583866911296,3.5,6.0,15000.0,6
51,0.043713543874050555,3.47,6.0,15300.0,6
