,gamma_sample,k,run,timestep,sample
0,0.04537767747459025,5.0,4.0,0.0,4
1,0.018338423210099205,4.97,4.0,300.0,4
2,0.03407948718523912,4.94,4.0,600.0,4
3,0.013872690387764192,4.91,4.0,900.0,4
4,0.033426164411620385,4.88,4.0,1200.0,4
5,0.023203391708940587,4.85,4.0,1500.0,4
6,0.08589773379801344,4.82,4.0,1800.0,4
7,0.022130022092461694,4.79,4.0,2100.0,4
8,0.02290909689587038,4.76,4.0,2400.0,4
9,0.022286503991621548,4.73,4.0,2700.0,4
10,0.03262333902115845,4.7,4.0,3000.0,4
11,0.01853018527574484,4.67,4.0,3300.0,4
12,0.02156822857955478,4.64,4.0,3600.0,4
13,0.017257785408929825,4.61,4.0,3900.0,4
14,0.009564506929672607,4.58,4.0,4200.0,4
15,0.026903824647207007,4.55,4.0,4500.0,4
16,0.04706450030814594,4.52,4.0,4800.0,4
17,0.0375610126947353,4.49,4.0,5100.0,4
18,0.03898994573248532,4.46,4.0,5400.0,4
19,0.03440265078861028,4.43,4.0,5700.0,4
20,0.037279591177289635,4.4,4.0,6000.0,4
21,0.010232184011175217,4.37,4.0,6300.0,4
22,0.014766544114379054,4.34,4.0,6600.0,4
23,0.026469563281888372,4.31,4.0,6900.0,4
24,0.045923635587134644,4.28,4.0,7200.0,4
25,0.023896173704086768,4.25,4.0,7500.0,4
26,0.019027272183964574,4.22,4.0,7800.0,4
27,0.03829436032918331,4.19,4.0,8100.0,4
28,0.023678281180152822,4.16,4.0,8400.0,4
29,0.013434478627379252,4.13,4.0,8700.0,4
30,0.014697210697505632,4.1,4.0,9000.0,4
31,0.01330705757797572,4.07,4.0,9300.0,4
32,0.03241501676682157,4.04,4.0,9600.0,4
33,0.053301779362206606,4.01,4.0,9900.0,4
34,0.01996297995010165,3.98,4.0,10200.0,4
35,0.04893919356184989,3.95,4.0,10500.0,4
36,0.031165800693017727,3.92,4.0,10800.0,4
37,0.029681076932555145,3.89,4.0,11100.0,4
38,0.010091724056809848,3.86,4.0,11400.0,4
39,0.02532371792480345,3.83,4.0,11700.0,4
40,0.05054825029175531,3.8,4.0,12000.0,4
41,0.03226428913305855,3.77,4.0,12300.0,4
42,0.022963165836287738,3.74,4.0,12600.0,4
43,0.06675436609513243,3.71,4.0,12900.0,4
44,0.02185045545953807,3.68,4.0,13200.0,4
45,0.031052668994936982,3.65,4.0,13500.0,4
46,0.019622413930101997,3.62,4.0,13800.0,4
47,0.016458284236956847,3.59,4.0,14100.0,4
48,0.044028280608233536,3.56,4.0,14400.0,4
49,0.026221970638445863,3.53,4.0,14700.0,4
50,0.01312874636466773,3.5,4.0,15000.0,4
51,0.01245790213181919,3.47,4.0,15300.0,4
52,0.03501854577312587,3.44,4.0,15600.0,4
53,0.15614368218983438,3.41,4.0,15900.0,4
54,0.030173397781195502,3.38,4.0,16200.0,4
55,0.04578946722398745,3.35,4.0,16500.0,4
56,0.015195618054466134,3.32,4.0,16800.0,4
57,0.024921714375113875,3.29,4.0,17100.0,4
58,0.03320320995171469,3.26,4.0,17400.0,4
59,0.0588647159698079,3.23,4.0,17700.0,4
60,0.012157632927219306,3.2,4.0,18000.0,4
61,0.029088815646432422,3.17,4.0,18300.0,4
62,0.0398920105780131,3.14,4.0,18600.0,4
63,0.025763726461394493,3.11,4.0,18900.0,4
64,0.018938191016157787,3.08,4.0,19200.0,4
65,0.03238762781584933,3.05,4.0,19500.0,4
66,0.04579370534073318,3.02,4.0,19800.0,4
67,0.03035669277915208,2.99,4.0,20100.0,4
68,0.030829508168516748,2.96,4.0,20400.0,4
69,0.022214016250094466,2.93,4.0,20700.0,4
70,0.01714971148908627,2.9,4.0,21000.0,4
71,0.027544932447692815,2.87,4.0,21300.0,4
72,0.02106414347266742,2.84,4.0,21600.0,4
73,0.042817491421145965,2.81,4.0,21900.0,4
74,0.021524259102009814,2.78,4.0,22200.0,4
75,0.02895041480342249,2.75,4.0,22500.0,4
76,0.028683845936611,2.72,4.0,22800.0,4
77,0.018198006144368634,2.69,4.0,23100.0,4
78,0.009333716173186186,2.66,4.0,23400.0,4
79,0.015790871830424075,2.63,4.0,23700.0,4
80,0.020292400839252947,2.6,4.0,24000.0,4
81,0.06433249552964285,2.57,4.0,24300.0,4
82,0.020467381234558386,2.54,4.0,24600.0,4
83,0.02097880918394468,2.51,4.0,24900.0,4
84,0.06267421723358105,2.48,4.0,25200.0,4
85,0.042410296533955824,2.45,4.0,25500.0,4
86,0.04434136500729628,2.42,4.0,25800.0,4
87,0.05109908864091926,2.39,4.0,26100.0,4
88,0.028850169579313575,2.36,4.0,26400.0,4
89,0.013117088963583884,2.33,4.0,26700.0,4
90,0.01024128652656335,2.3,4.0,27000.0,4
91,0.05609528646358558,2.27,4.0,27300.0,4
