,gamma_sample,k,run
0,0.05445250096968025,0.1,0.0
1,0.07400822163612453,0.1,1.0
2,0.1961206290321562,0.1,2.0
3,0.04697421363301199,0.1,3.0
4,0.07222965517377967,0.1,4.0
5,0.04945366102441835,0.1,5.0
6,0.13291427064074177,0.1,6.0
7,0.05254898735895527,0.1,7.0
8,0.035896773546877786,0.1,8.0
9,0.27896347581666675,0.1,9.0
10,0.05198340045451079,0.1,10.0
11,0.0744273334912606,0.1,11.0
12,0.32481040519584803,0.1,12.0
13,0.08125847632484294,0.1,13.0
14,0.2160224839901084,0.1,14.0
15,0.051801351589682826,0.1,15.0
16,0.30536061524092756,0.1,16.0
17,0.06109316860985625,0.1,17.0
18,0.15904421535454297,0.1,18.0
19,0.07695283072070769,0.1,19.0
20,0.08192750583886313,0.1,20.0
21,0.061811471545155566,0.1,21.0
22,0.10668915654134212,0.1,22.0
23,0.047524671301484175,0.1,23.0
24,0.3531696128107171,0.1,24.0
25,0.0754151599773473,0.1,25.0
26,0.05240479295341008,0.1,26.0
27,0.16986140613074016,0.1,27.0
28,0.07321427876209298,0.1,28.0
29,0.3111533418567973,0.1,29.0
30,0.18271633146587568,0.1,30.0
31,0.10913559840391421,0.1,31.0
32,0.0985941579013276,0.1,32.0
33,0.04737318353788364,0.1,33.0
34,0.2500522392705726,0.1,34.0
35,0.24156089643691747,0.1,35.0
36,0.08040452465259265,0.1,36.0
37,0.303134878910892,0.1,37.0
38,0.2910952793742547,0.1,38.0
39,0.09307680804844193,0.1,39.0
40,0.12188038164539639,0.1,40.0
41,0.12592632637308776,0.1,41.0
42,0.23353070274777663,0.1,42.0
43,0.10950966821921944,0.1,43.0
44,0.12346492231904108,0.1,44.0
45,0.09476161770913102,0.1,45.0
46,0.07077263369370623,0.1,46.0
47,0.051225322165304565,0.1,47.0
48,0.30586042261747626,0.1,48.0
49,0.0755337239666988,0.1,49.0
50,0.1984854428999329,0.1,50.0
51,0.045501347139068074,0.1,51.0
52,0.035245721530843856,0.1,52.0
53,0.3439642840172244,0.1,53.0
54,0.06319419870725712,0.1,54.0
55,0.05250460730379112,0.1,55.0
56,0.06430956185218395,0.1,56.0
57,0.2180780102443122,0.1,57.0
58,0.1491298034802273,0.1,58.0
59,0.20415948339179293,0.1,59.0
60,0.052378317680728675,0.1,60.0
61,0.04396601002248886,0.1,61.0
62,0.326615992641114,0.1,62.0
63,0.27752879670214475,0.1,63.0
64,0.1290203287945993,0.1,64.0
65,0.06657939763701515,0.1,65.0
66,0.1817585888424278,0.1,66.0
67,0.10132223481746591,0.1,67.0
68,0.047174413288284534,0.1,68.0
69,0.06447597442656988,0.1,69.0
70,0.04866955064973923,0.1,70.0
71,0.2261102287119337,0.1,71.0
72,0.13921579542799317,0.1,72.0
73,0.24035555390602895,0.1,73.0
74,0.09558822729276885,0.1,74.0
75,0.1763318552520592,0.1,75.0
76,0.06151455214423174,0.1,76.0
77,0.08018232718412674,0.1,77.0
78,0.03141400189393617,0.1,78.0
