,gamma_sample,k,run
0,0.01623915534376918,100.0,0.0
1,0.015118355614729583,100.0,1.0
2,0.015484370973226557,100.0,2.0
3,0.015239073303126138,100.0,3.0
4,0.016819035937986917,100.0,4.0
5,0.016567638141678095,100.0,5.0
6,0.015616895252344921,100.0,6.0
7,0.017128875701280865,100.0,7.0
8,0.0177939485352675,100.0,8.0
9,0.01347427285731905,100.0,9.0
10,0.01838662181641345,100.0,10.0
11,0.01643216356595293,100.0,11.0
12,0.01611131653473716,100.0,12.0
13,0.01816807062316814,100.0,13.0
14,0.014462045552999783,100.0,14.0
15,0.01634864215013765,100.0,15.0
16,0.013500290298066743,100.0,16.0
17,0.013823991438677307,100.0,17.0
18,0.015942824634062977,100.0,18.0
19,0.015530242534451708,100.0,19.0
20,0.013374670412262606,100.0,20.0
21,0.017220642176591167,100.0,21.0
22,0.01555192257017269,100.0,22.0
23,0.013085329919916032,100.0,23.0
24,0.015269413080837633,100.0,24.0
25,0.01826811986407392,100.0,25.0
26,0.020281784443320277,100.0,26.0
27,0.016121153184560973,100.0,27.0
28,0.013518735450284982,100.0,28.0
29,0.019381542976136805,100.0,29.0
30,0.017086348719424944,100.0,30.0
31,0.015397306206221775,100.0,31.0
32,0.015727758895134576,100.0,32.0
33,0.012996295319908268,100.0,33.0
34,0.01502921851122193,100.0,34.0
35,0.015558582746246823,100.0,35.0
36,0.015106759452185339,100.0,36.0
37,0.01232066568548814,100.0,37.0
38,0.016776134787666694,100.0,38.0
39,0.01567071840972692,100.0,39.0
40,0.015102037990993076,100.0,40.0
41,0.014858860519168873,100.0,41.0
42,0.02085916753236664,100.0,42.0
43,0.015851979654785353,100.0,43.0
44,0.015636283676834152,100.0,44.0
45,0.014414344776305436,100.0,45.0
46,0.0135861732267624,100.0,46.0
47,0.01580872957853506,100.0,47.0
48,0.01720230699133754,100.0,48.0
49,0.017330636359760634,100.0,49.0
50,0.01692848741066578,100.0,50.0
51,0.01653466494681637,100.0,51.0
52,0.014104392697599031,100.0,52.0
53,0.018165264569047188,100.0,53.0
