,gamma_sample,k,run,timestep,sample
0,0.03710131535968701,5.0,4.0,0.0,4
1,0.01939585792398072,4.97,4.0,300.0,4
2,0.03183072494216612,4.94,4.0,600.0,4
3,0.041571971233422836,4.91,4.0,900.0,4
4,0.028411314733423645,4.88,4.0,1200.0,4
5,0.02075870061372708,4.85,4.0,1500.0,4
6,0.02301690444685281,4.82,4.0,1800.0,4
7,0.059728419220623837,4.79,4.0,2100.0,4
8,0.01624312257581407,4.76,4.0,2400.0,4
9,0.030326209332536023,4.73,4.0,2700.0,4
10,0.03127049424242166,4.7,4.0,3000.0,4
11,0.03822065466711362,4.67,4.0,3300.0,4
12,0.03790811841066245,4.64,4.0,3600.0,4
13,0.04614321038793233,4.61,4.0,3900.0,4
14,0.020838265368250362,4.58,4.0,4200.0,4
15,0.025945490508291636,4.55,4.0,4500.0,4
16,0.02977538134879856,4.52,4.0,4800.0,4
17,0.03686996041830602,4.49,4.0,5100.0,4
18,0.02319266926348125,4.46,4.0,5400.0,4
19,0.026289803474194802,4.43,4.0,5700.0,4
20,0.03215405307489344,4.4,4.0,6000.0,4
21,0.031427801349172946,4.37,4.0,6300.0,4
22,0.040336081404223297,4.34,4.0,6600.0,4
23,0.03665002021106713,4.31,4.0,6900.0,4
24,0.030710838420892686,4.28,4.0,7200.0,4
25,0.02477131832143431,4.25,4.0,7500.0,4
26,0.04775432040192118,4.22,4.0,7800.0,4
27,0.02849419990832158,4.19,4.0,8100.0,4
28,0.01961017009306238,4.16,4.0,8400.0,4
29,0.024143625107365122,4.13,4.0,8700.0,4
30,0.03071770924110091,4.1,4.0,9000.0,4
31,0.035887754337527056,4.07,4.0,9300.0,4
32,0.04549214698680485,4.04,4.0,9600.0,4
33,0.03275649858345961,4.01,4.0,9900.0,4
34,0.031320422032358936,3.98,4.0,10200.0,4
35,0.04103886348722857,3.95,4.0,10500.0,4
36,0.028821139388455312,3.92,4.0,10800.0,4
37,0.03256178818739626,3.89,4.0,11100.0,4
38,0.022600263243540655,3.86,4.0,11400.0,4
39,0.02802846911331886,3.83,4.0,11700.0,4
40,0.03744054989811407,3.8,4.0,12000.0,4
41,0.029757771129875526,3.77,4.0,12300.0,4
42,0.022468017758505873,3.74,4.0,12600.0,4
43,0.01879152734549032,3.71,4.0,12900.0,4
44,0.03592177339422944,3.68,4.0,13200.0,4
45,0.0255187934550674,3.65,4.0,13500.0,4
46,0.024907558100050395,3.62,4.0,13800.0,4
47,0.02314107639702695,3.59,4.0,14100.0,4
48,0.024239742643289257,3.56,4.0,14400.0,4
49,0.02180955757199779,3.53,4.0,14700.0,4
50,0.037245280121586795,3.5,4.0,15000.0,4
51,0.02783214827297935,3.47,4.0,15300.0,4
52,0.04213894325059413,3.44,4.0,15600.0,4
53,0.022568816600075543,3.41,4.0,15900.0,4
54,0.03455602272667342,3.38,4.0,16200.0,4
55,0.05857033152154739,3.35,4.0,16500.0,4
56,0.05562829890812342,3.32,4.0,16800.0,4
57,0.032560615653909,3.29,4.0,17100.0,4
58,0.018730949833000474,3.26,4.0,17400.0,4
59,0.0197683528772086,3.23,4.0,17700.0,4
60,0.020126048566653496,3.2,4.0,18000.0,4
61,0.03507837712342026,3.17,4.0,18300.0,4
62,0.021467893480953026,3.14,4.0,18600.0,4
63,0.036952498817665304,3.11,4.0,18900.0,4
64,0.05638361660806341,3.08,4.0,19200.0,4
65,0.01656301660267307,3.05,4.0,19500.0,4
66,0.0408925641653252,3.02,4.0,19800.0,4
