template,K,i0_k5,i1_k5
0.0,5.0,0.4916288369319878,0.3254009403607183
0.0,5.0,0.4841873438224224,0.313401745795809
0.0,5.0,0.4777132817601141,0.3078714508886228
0.0,5.0,0.4634747603381668,0.29564983389733973
0.0,5.0,0.4550105481069289,0.287934258379794
0.0,5.0,0.4561853225608601,0.29096753643788836
0.0,5.0,0.4465065849551668,0.2831451236778708
0.0,5.0,0.4385113805747642,0.2755625389813665
0.0,5.0,0.4238169694526092,0.273335631496726
0.0,5.0,0.4211055667912795,0.2625407234112002
0.0,5.0,0.4100169084337662,0.26826515985494664
0.0,5.0,0.3998015815834099,0.2608177204758549
0.0,5.0,0.3907135130075568,0.24792693068353475
0.0,5.0,0.3848587520178404,0.2346565515968261
0.0,5.0,0.3757893832476939,0.22957056302279205
0.0,5.0,0.3649065013444273,0.22354290334860238
0.0,5.0,0.3562776700992488,0.21630702408478467
0.0,5.0,0.3516241368137787,0.21423749196974032
0.0,5.0,0.3470763337928208,0.20781250514398386
0.0,5.0,0.3336921161257496,0.20633337451481767
0.0,5.0,0.3226518302244245,0.2049731569484566
0.0,5.0,0.3146985485309369,0.2049374279059921
0.0,5.0,0.312024626826255,0.20413108083116444
0.0,5.0,0.3036100665892542,0.19916430367179294
0.0,5.0,0.2824019320739837,0.19268194999625002
0.0,5.0,0.2797853897583336,0.1901247556953689
0.0,5.0,0.273912714760804,0.1890615554180353
0.0,5.0,0.2710846965773631,0.20064139690963076
0.0,5.0,0.2666562687647009,0.20052963434671917
0.0,5.0,0.265531001549063,0.20203391401446186
0.0,5.0,0.2659489075586786,0.18465810836497384
0.0,5.0,0.2580660581488837,0.18414078609320902
0.0,5.0,0.2525757097215074,0.18212544133590267
0.0,5.0,0.2455295764017274,0.1759656556304559
0.0,5.0,0.2420218754637522,0.17548098267499196
0.0,5.0,0.2398883075004158,0.1677014830401544
0.0,5.0,0.2393564740373461,0.16011813770310312
0.0,5.0,0.2693068792616484,0.15411584749876048
0.0,5.0,0.2615480665429357,0.14927874775443192
0.0,5.0,0.2556341889916166,0.15239101657107285
0.0,5.0,0.2545629946669416,0.15024214944124148
0.0,5.0,0.2511587285174568,0.13825690155054748
0.0,5.0,0.2399482880552272,0.14406175182254252
0.0,5.0,0.2293847064763891,0.1419803542370683
0.0,5.0,0.2235499600539757,0.13607829803354227
0.0,5.0,0.2178993095229127,0.1307200730653516
0.0,5.0,0.2167479998584955,0.12804591766227721
0.0,5.0,0.2115280823364657,0.12595012706421732
0.0,5.0,0.209951435376502,0.12899250182971264
0.0,5.0,0.2012840631572952,0.12363171515582475
0.0,5.0,0.1957478051624944,0.12611029245463035
0.0,5.0,0.1856151104810841,0.12366429608388342
0.0,5.0,0.1910671879879387,0.1318438542616028
0.0,5.0,0.184204691823459,0.12500848041246965
0.0,5.0,0.1820752307448453,0.11547278129298606
0.0,5.0,0.1822141923291015,0.11149037585811153
0.0,5.0,0.1787342713666353,0.1142600196781051
0.0,5.0,0.1766091489525841,0.11598940638204952
0.0,5.0,0.1687352772463517,0.11499921237160893
0.0,5.0,0.1634618653290957,0.11134508557283626
0.0,5.0,0.1596486736511932,0.10914586912214587
0.0,5.0,0.1563611360070564,0.1055207062014929
0.0,5.0,0.1528343243840207,0.0181376127519393
0.0,5.0,0.1536932149253734,0.02151048093495224
0.0,5.0,0.1543314030144401,0.02194113179964938
0.0,5.0,0.1411359297476883,0.02630475877881602
0.0,5.0,0.1390255553700121,0.02753400261465809
0.0,5.0,0.1434134084926729,0.024938921111218613
0.0,5.0,0.1440069845319491,0.028977737692729332
0.0,5.0,0.1463712899859619,0.028528700319777618
0.0,5.0,0.138741571226778,0.032388034011753115
0.0,5.0,0.1375874071191086,0.033466552604028976
0.0,5.0,0.1339174222310351,0.03551273338576963
0.0,5.0,0.1310001632960907,0.032950348941195244
0.0,5.0,0.1347510487358209,0.031704393865561724
0.0,5.0,0.1327284227727799,0.037540669453454134
0.0,5.0,0.126297954931632,0.03315894094138264
0.0,5.0,0.113558263234511,0.03496193043106116
0.0,5.0,0.1053629715612215,0.031007602741866955
0.0,5.0,0.1056563795664602,0.03063994769784369
0.0,5.0,0.099292433216232,0.027413333971006218
0.0,5.0,0.0978376994956818,0.026078997136107576
0.0,5.0,0.093949839808936,0.025968216279400713
0.0,5.0,0.0924378827357175,0.02176056579245439
0.0,5.0,0.088086147787885,0.023353177977946976
0.0,5.0,0.0812137535371675,0.03041802398298568
0.0,5.0,0.0778906921643843,0.029320820134693622
0.0,5.0,0.076937091311705,0.028020969043421856
0.0,5.0,0.0758324990559745,0.024894863672556056
0.0,5.0,0.074166519540914,0.03686927160470537
0.0,5.0,0.073433595191308,0.03642002033299498
0.0,5.0,0.0734083084809031,0.04758148786509074
