,gamma_sample,k,run,timestep,sample
0,0.033597153278785874,5.0,3.0,0.0,3
1,0.024822626502990528,4.97,3.0,300.0,3
2,0.046343410724296846,4.94,3.0,600.0,3
3,0.03149677684914901,4.91,3.0,900.0,3
4,0.028269875084247418,4.88,3.0,1200.0,3
5,0.019998967545708114,4.85,3.0,1500.0,3
6,0.03781352219453928,4.82,3.0,1800.0,3
7,0.03743755153182712,4.79,3.0,2100.0,3
8,0.02289709245585738,4.76,3.0,2400.0,3
9,0.024211123477733035,4.73,3.0,2700.0,3
10,0.030026951640832168,4.7,3.0,3000.0,3
11,0.03104715182812378,4.67,3.0,3300.0,3
12,0.038592751875806436,4.64,3.0,3600.0,3
13,0.052578297543000446,4.61,3.0,3900.0,3
14,0.06862529186895286,4.58,3.0,4200.0,3
15,0.03442273105587294,4.55,3.0,4500.0,3
16,0.025520420168107693,4.52,3.0,4800.0,3
17,0.037624899684577995,4.49,3.0,5100.0,3
18,0.02547713367678865,4.46,3.0,5400.0,3
19,0.03039562541412831,4.43,3.0,5700.0,3
20,0.029051455598327815,4.4,3.0,6000.0,3
21,0.02691529511361495,4.37,3.0,6300.0,3
22,0.02599683905148049,4.34,3.0,6600.0,3
23,0.027084367865291867,4.31,3.0,6900.0,3
24,0.04606462714065677,4.28,3.0,7200.0,3
25,0.023772940063854713,4.25,3.0,7500.0,3
26,0.021337376608067875,4.22,3.0,7800.0,3
27,0.03190174544201851,4.19,3.0,8100.0,3
28,0.04527157426259904,4.16,3.0,8400.0,3
29,0.028240590325100554,4.13,3.0,8700.0,3
30,0.023242362179992808,4.1,3.0,9000.0,3
31,0.04206807368261689,4.07,3.0,9300.0,3
32,0.034194227309916364,4.04,3.0,9600.0,3
33,0.022127419537545184,4.01,3.0,9900.0,3
34,0.03863488278086076,3.98,3.0,10200.0,3
35,0.017353606482140935,3.95,3.0,10500.0,3
36,0.040281334207705806,3.92,3.0,10800.0,3
37,0.037234162824090616,3.89,3.0,11100.0,3
38,0.023084669336218673,3.86,3.0,11400.0,3
39,0.0419452663711276,3.83,3.0,11700.0,3
40,0.03416464843843275,3.8,3.0,12000.0,3
41,0.027267016444670777,3.77,3.0,12300.0,3
42,0.033885941486267335,3.74,3.0,12600.0,3
43,0.029549465351169448,3.71,3.0,12900.0,3
44,0.05642817553848771,3.68,3.0,13200.0,3
45,0.02917516090278106,3.65,3.0,13500.0,3
46,0.029083252979421458,3.62,3.0,13800.0,3
47,0.01874218479033174,3.59,3.0,14100.0,3
48,0.02580299066679151,3.56,3.0,14400.0,3
49,0.026514632656905297,3.53,3.0,14700.0,3
50,0.03113345988796871,3.5,3.0,15000.0,3
51,0.06891820754778882,3.47,3.0,15300.0,3
52,0.02990455788817697,3.44,3.0,15600.0,3
53,0.02805437524190192,3.41,3.0,15900.0,3
54,0.025420896200792888,3.38,3.0,16200.0,3
55,0.02374981361551501,3.35,3.0,16500.0,3
56,0.019249617832608777,3.32,3.0,16800.0,3
57,0.028656421746673724,3.29,3.0,17100.0,3
58,0.030662660946368873,3.26,3.0,17400.0,3
59,0.0545540044866928,3.23,3.0,17700.0,3
60,0.0284958633383436,3.2,3.0,18000.0,3
61,0.03145748365938294,3.17,3.0,18300.0,3
62,0.05153606994564193,3.14,3.0,18600.0,3
63,0.03787221795804942,3.11,3.0,18900.0,3
64,0.04582092772898209,3.08,3.0,19200.0,3
65,0.04316515412878733,3.05,3.0,19500.0,3
66,0.032784659955607726,3.02,3.0,19800.0,3
67,0.02845653317654044,2.99,3.0,20100.0,3
68,0.06378318897256902,2.96,3.0,20400.0,3
69,0.02709024338145341,2.93,3.0,20700.0,3
70,0.039123130068904735,2.9,3.0,21000.0,3
71,0.02481682211882444,2.87,3.0,21300.0,3
72,0.025335972681851775,2.84,3.0,21600.0,3
73,0.02238749208639553,2.81,3.0,21900.0,3
74,0.03502237465764462,2.78,3.0,22200.0,3
75,0.03219470425087247,2.75,3.0,22500.0,3
76,0.06142795926265512,2.72,3.0,22800.0,3
77,0.023960211001906977,2.69,3.0,23100.0,3
78,0.061697024804731174,2.66,3.0,23400.0,3
79,0.028268303300007708,2.63,3.0,23700.0,3
80,0.031910879056469485,2.6,3.0,24000.0,3
81,0.02471138394315439,2.57,3.0,24300.0,3
82,0.025947818275253828,2.54,3.0,24600.0,3
83,0.0524332068404865,2.51,3.0,24900.0,3
84,0.06623441622556847,2.48,3.0,25200.0,3
85,0.047782813052718955,2.45,3.0,25500.0,3
86,0.03598000205729119,2.42,3.0,25800.0,3
87,0.028288257179161308,2.39,3.0,26100.0,3
88,0.03785049120094458,2.36,3.0,26400.0,3
89,0.01990286438553639,2.33,3.0,26700.0,3
90,0.04022354702727564,2.3,3.0,27000.0,3
91,0.030002875909047128,2.27,3.0,27300.0,3
92,0.037501630180041295,2.24,3.0,27600.0,3
93,0.0378372017125306,2.21,3.0,27900.0,3
94,0.04477483387256876,2.18,3.0,28200.0,3
95,0.03586461102034422,2.15,3.0,28500.0,3
96,0.022177309005950305,2.12,3.0,28800.0,3
97,0.033927432858630244,2.09,3.0,29100.0,3
98,0.01786346146259061,2.06,3.0,29400.0,3
99,0.0425937317795749,2.03,3.0,29700.0,3
100,0.035117661132597844,2.0,3.0,30000.0,3
101,0.020777209450314894,1.97,3.0,30300.0,3
102,0.021237903689618774,1.94,3.0,30600.0,3
103,0.019381461717491028,1.91,3.0,30900.0,3
104,0.023433926878780438,1.88,3.0,31200.0,3
105,0.048406227899393944,1.85,3.0,31500.0,3
106,0.036225384235983725,1.82,3.0,31800.0,3
107,0.04761382447916842,1.79,3.0,32100.0,3
108,0.024478110655457436,1.76,3.0,32400.0,3
109,0.032478263035304024,1.73,3.0,32700.0,3
110,0.02887400904867105,1.7,3.0,33000.0,3
111,0.043158407795387016,1.67,3.0,33300.0,3
112,0.03278522080822194,1.64,3.0,33600.0,3
113,0.06705686246898011,1.61,3.0,33900.0,3
114,0.057164334370020116,1.58,3.0,34200.0,3
115,0.02465720022113016,1.55,3.0,34500.0,3
116,0.05485313274142541,1.52,3.0,34800.0,3
117,0.05563671169910748,1.49,3.0,35100.0,3
118,0.021454835999847086,1.46,3.0,35400.0,3
119,0.027813322226461108,1.43,3.0,35700.0,3
120,0.033172660612260596,1.4,3.0,36000.0,3
121,0.03498027499618385,1.37,3.0,36300.0,3
122,0.04416740443469916,1.34,3.0,36600.0,3
123,0.03252411983789509,1.31,3.0,36900.0,3
124,0.03778485460258931,1.28,3.0,37200.0,3
125,0.03953310682773181,1.25,3.0,37500.0,3
126,0.04623201621552019,1.22,3.0,37800.0,3
127,0.032702083357738825,1.19,3.0,38100.0,3
128,0.027695607399524425,1.16,3.0,38400.0,3
129,0.04107047854201306,1.13,3.0,38700.0,3
130,0.05806854233761193,1.1,3.0,39000.0,3
131,0.05418875603905622,1.07,3.0,39300.0,3
132,0.03538407525357572,1.04,3.0,39600.0,3
133,0.0363765632566585,1.01,3.0,39900.0,3
134,0.02202469842548979,0.98,3.0,40200.0,3
135,0.13252818823282325,0.95,3.0,40500.0,3
136,0.03352372887045173,0.92,3.0,40800.0,3
137,0.02063509511485588,0.89,3.0,41100.0,3
138,0.02775716975257967,0.86,3.0,41400.0,3
139,0.020567625622257234,0.83,3.0,41700.0,3
140,0.04379573346638685,0.8,3.0,42000.0,3
141,0.021098059889415547,0.77,3.0,42300.0,3
142,0.045577342947159954,0.74,3.0,42600.0,3
143,0.037696251859735554,0.71,3.0,42900.0,3
144,0.04376723829436503,0.68,3.0,43200.0,3
145,0.03135200594357651,0.65,3.0,43500.0,3
146,0.01690840373110239,0.62,3.0,43800.0,3
147,0.03318423617177267,0.59,3.0,44100.0,3
148,0.02178447448514916,0.56,3.0,44400.0,3
149,0.032453528440943534,0.53,3.0,44700.0,3
150,0.03133047904117926,0.5,3.0,45000.0,3
151,0.033214202180258987,0.47,3.0,45300.0,3
152,0.039509297415734834,0.44,3.0,45600.0,3
153,0.0732508547618297,0.41,3.0,45900.0,3
154,0.038578005693247354,0.38,3.0,46200.0,3
155,0.03654076951064551,0.35,3.0,46500.0,3
156,0.05409554593682299,0.32,3.0,46800.0,3
157,0.014427853394616247,0.29,3.0,47100.0,3
158,0.03709668615288729,0.26,3.0,47400.0,3
159,0.06481540539238628,0.23,3.0,47700.0,3
160,0.03783248823543565,0.2,3.0,48000.0,3
161,0.03617841487391979,0.17,3.0,48300.0,3
162,0.03039705194512398,0.14,3.0,48600.0,3
163,0.035009937581396755,0.11,3.0,48900.0,3
164,0.031010865132179384,0.08,3.0,49200.0,3
165,0.026371654533625475,0.05,3.0,49500.0,3
166,0.04420248272344506,0.02,3.0,49800.0,3
167,0.0,0.0,0.0,0.0,3
168,0.0,0.0,0.0,0.0,3
169,0.0,0.0,0.0,0.0,3
170,0.0,0.0,0.0,0.0,3
171,0.0,0.0,0.0,0.0,3
172,0.0,0.0,0.0,0.0,3
173,0.0,0.0,0.0,0.0,3
174,0.0,0.0,0.0,0.0,3
175,0.0,0.0,0.0,0.0,3
176,0.0,0.0,0.0,0.0,3
177,0.0,0.0,0.0,0.0,3
178,0.0,0.0,0.0,0.0,3
179,0.0,0.0,0.0,0.0,3
180,0.0,0.0,0.0,0.0,3
181,0.0,0.0,0.0,0.0,3
182,0.0,0.0,0.0,0.0,3
183,0.0,0.0,0.0,0.0,3
184,0.0,0.0,0.0,0.0,3
185,0.0,0.0,0.0,0.0,3
186,0.0,0.0,0.0,0.0,3
187,0.0,0.0,0.0,0.0,3
188,0.0,0.0,0.0,0.0,3
189,0.0,0.0,0.0,0.0,3
190,0.0,0.0,0.0,0.0,3
191,0.0,0.0,0.0,0.0,3
192,0.0,0.0,0.0,0.0,3
193,0.0,0.0,0.0,0.0,3
194,0.0,0.0,0.0,0.0,3
195,0.0,0.0,0.0,0.0,3
196,0.0,0.0,0.0,0.0,3
197,0.0,0.0,0.0,0.0,3
198,0.0,0.0,0.0,0.0,3
199,0.0,0.0,0.0,0.0,3
200,0.0,0.0,0.0,0.0,3
201,0.0,0.0,0.0,0.0,3
202,0.0,0.0,0.0,0.0,3
203,0.0,0.0,0.0,0.0,3
204,0.0,0.0,0.0,0.0,3
205,0.0,0.0,0.0,0.0,3
206,0.0,0.0,0.0,0.0,3
207,0.0,0.0,0.0,0.0,3
208,0.0,0.0,0.0,0.0,3
209,0.0,0.0,0.0,0.0,3
210,0.0,0.0,0.0,0.0,3
211,0.0,0.0,0.0,0.0,3
212,0.0,0.0,0.0,0.0,3
213,0.0,0.0,0.0,0.0,3
214,0.0,0.0,0.0,0.0,3
215,0.0,0.0,0.0,0.0,3
216,0.0,0.0,0.0,0.0,3
217,0.0,0.0,0.0,0.0,3
218,0.0,0.0,0.0,0.0,3
219,0.0,0.0,0.0,0.0,3
