,gamma_sample,k,run,timestep,sample
0,0.020036402600156128,5.0,10.0,0.0,10
1,0.01813579916970776,4.97,10.0,300.0,10
2,0.021514743717662037,4.94,10.0,600.0,10
3,0.06314409673450645,4.91,10.0,900.0,10
4,0.03671069638114926,4.88,10.0,1200.0,10
5,0.025908030896060932,4.85,10.0,1500.0,10
6,0.020502642048523985,4.82,10.0,1800.0,10
7,0.036548025926772386,4.79,10.0,2100.0,10
8,0.025176159265659793,4.76,10.0,2400.0,10
9,0.02509384589823406,4.73,10.0,2700.0,10
10,0.019291605396472424,4.7,10.0,3000.0,10
11,0.035613842121684475,4.67,10.0,3300.0,10
12,0.0291732215945562,4.64,10.0,3600.0,10
13,0.013458073708957144,4.61,10.0,3900.0,10
14,0.026199192589115138,4.58,10.0,4200.0,10
15,0.018019739438925264,4.55,10.0,4500.0,10
16,0.04048156474019051,4.52,10.0,4800.0,10
17,0.03563187276466297,4.49,10.0,5100.0,10
18,0.03794513956928072,4.46,10.0,5400.0,10
19,0.03750360078520291,4.43,10.0,5700.0,10
20,0.054260956314533856,4.4,10.0,6000.0,10
21,0.0503928413249111,4.37,10.0,6300.0,10
22,0.03483356740012144,4.34,10.0,6600.0,10
23,0.03473451324683399,4.31,10.0,6900.0,10
24,0.03436545189076514,4.28,10.0,7200.0,10
25,0.02035834707019532,4.25,10.0,7500.0,10
26,0.01821781472047964,4.22,10.0,7800.0,10
27,0.022081019179893593,4.19,10.0,8100.0,10
28,0.04872951720507804,4.16,10.0,8400.0,10
29,0.030606574143255932,4.13,10.0,8700.0,10
30,0.020465208553036025,4.1,10.0,9000.0,10
31,0.03484854667318285,4.07,10.0,9300.0,10
32,0.03223114853981543,4.04,10.0,9600.0,10
33,0.04162390283703177,4.01,10.0,9900.0,10
34,0.036228861970550794,3.98,10.0,10200.0,10
35,0.031467550953308096,3.95,10.0,10500.0,10
36,0.057949856348243116,3.92,10.0,10800.0,10
37,0.02356911363569143,3.89,10.0,11100.0,10
38,0.020093570420007506,3.86,10.0,11400.0,10
39,0.041427938077178185,3.83,10.0,11700.0,10
40,0.025104663795164656,3.8,10.0,12000.0,10
41,0.02068187360143308,3.77,10.0,12300.0,10
42,0.02844998023517749,3.74,10.0,12600.0,10
43,0.01678068491917028,3.71,10.0,12900.0,10
44,0.0252822534732055,3.68,10.0,13200.0,10
45,0.037418915624812005,3.65,10.0,13500.0,10
46,0.01660619687647326,3.62,10.0,13800.0,10
47,0.08244177390001241,3.59,10.0,14100.0,10
48,0.02651319697553626,3.56,10.0,14400.0,10
49,0.02374261746829201,3.53,10.0,14700.0,10
50,0.027629383613819773,3.5,10.0,15000.0,10
51,0.043352728824460174,3.47,10.0,15300.0,10
52,0.023924624498908125,3.44,10.0,15600.0,10
53,0.056817364760421284,3.41,10.0,15900.0,10
54,0.042058696514517865,3.38,10.0,16200.0,10
55,0.02421394040530274,3.35,10.0,16500.0,10
56,0.026434753745799212,3.32,10.0,16800.0,10
57,0.056459514318565315,3.29,10.0,17100.0,10
58,0.03386095887922394,3.26,10.0,17400.0,10
