template,K,i0_k5,i1_k5
0.0,5.0,0.495225221619205,0.48182379799962266
0.0,5.0,0.4924475688403004,0.4541213822588966
0.0,5.0,0.4883409341227043,0.44843288414251525
0.0,5.0,0.4624142092131321,0.4273938110533686
0.0,5.0,0.461145026604824,0.414587224527588
0.0,5.0,0.4715321479056257,0.42682391642935824
0.0,5.0,0.4581276843642044,0.41485915152706165
0.0,5.0,0.4528877752910405,0.4003046028651412
0.0,5.0,0.4370285586716224,0.3967655063262699
0.0,5.0,0.4444453156309151,0.3864074190921451
0.0,5.0,0.4287441709482087,0.3938042361288203
0.0,5.0,0.4136717187123959,0.37599378205155237
0.0,5.0,0.4007082151820677,0.35134987853358396
0.0,5.0,0.3866897393640373,0.31847042899091693
0.0,5.0,0.3730262155062233,0.3115431817878868
0.0,5.0,0.3560285089107314,0.3014859891329058
0.0,5.0,0.3460476240307207,0.29088985334654677
0.0,5.0,0.3408032679059173,0.28848195083082606
0.0,5.0,0.3379003621007098,0.27522067671535433
0.0,5.0,0.3084783381237692,0.2758734570469172
0.0,5.0,0.2897892541812046,0.27965194417517447
0.0,5.0,0.2808067318224447,0.27861805465290584
0.0,5.0,0.2853476789240001,0.282043025925336
0.0,5.0,0.2733114845664842,0.27343767541396957
0.0,5.0,0.2608678253757429,0.2742438073196857
0.0,5.0,0.2597939103610461,0.2720726286968261
0.0,5.0,0.2532773282776623,0.2793427503526794
0.0,5.0,0.2502526333780638,0.27157494449746583
0.0,5.0,0.2477990280433981,0.2808824955806868
0.0,5.0,0.2556020360708934,0.2946858943591001
0.0,5.0,0.2642832608534228,0.2699885319570846
0.0,5.0,0.2537778012927439,0.2744811644324878
0.0,5.0,0.2468966470341186,0.2677338933583449
0.0,5.0,0.2349119929275684,0.2614565566861676
0.0,5.0,0.2358564985239967,0.2649590043690475
0.0,5.0,0.2361725502304066,0.2500602981913225
0.0,5.0,0.2461214705571222,0.23722763169857528
0.0,5.0,0.2601027117712237,0.2329212668817513
0.0,5.0,0.246803005265151,0.22068177711006398
0.0,5.0,0.2409510488199131,0.22798904954801047
0.0,5.0,0.2499728394489404,0.2260706653916875
0.0,5.0,0.2517239292962139,0.2085524259928746
0.0,5.0,0.2283908082115048,0.2100587893092673
0.0,5.0,0.2126867983959341,0.20797781731972095
0.0,5.0,0.2089051898081451,0.19566998744776967
0.0,5.0,0.2022194509187952,0.18600703930878904
0.0,5.0,0.2062894918902364,0.18220192161813148
0.0,5.0,0.1992891880142829,0.1785481013387747
0.0,5.0,0.2007054555469993,0.18982096252955388
0.0,5.0,0.1841680052151303,0.18496388327100804
