,gamma_sample,k,run,timestep,sample
0,0.03847129278912834,5.0,9.0,0.0,9
1,0.03282978465936113,4.97,9.0,300.0,9
2,0.016960292638569255,4.94,9.0,600.0,9
3,0.03590774575067255,4.91,9.0,900.0,9
4,0.020553453605141596,4.88,9.0,1200.0,9
5,0.021653024138667654,4.85,9.0,1500.0,9
6,0.02631648660232951,4.82,9.0,1800.0,9
7,0.034384096374202894,4.79,9.0,2100.0,9
8,0.02367186699933964,4.76,9.0,2400.0,9
9,0.01574078930585885,4.73,9.0,2700.0,9
10,0.046743882009630054,4.7,9.0,3000.0,9
11,0.02589808096780984,4.67,9.0,3300.0,9
12,0.028450529042302202,4.64,9.0,3600.0,9
13,0.015395422005554292,4.61,9.0,3900.0,9
14,0.033003122821559705,4.58,9.0,4200.0,9
15,0.022763230028362676,4.55,9.0,4500.0,9
16,0.025155001500623796,4.52,9.0,4800.0,9
17,0.01827726459147746,4.49,9.0,5100.0,9
18,0.015583329400429096,4.46,9.0,5400.0,9
19,0.03588080314212051,4.43,9.0,5700.0,9
20,0.03895366316951101,4.4,9.0,6000.0,9
21,0.03816111735934806,4.37,9.0,6300.0,9
22,0.06412794540103199,4.34,9.0,6600.0,9
23,0.03218060294309948,4.31,9.0,6900.0,9
24,0.02462944981059969,4.28,9.0,7200.0,9
25,0.01958462127651383,4.25,9.0,7500.0,9
26,0.04223504001222851,4.22,9.0,7800.0,9
27,0.029552715491235726,4.19,9.0,8100.0,9
28,0.06834264553770651,4.16,9.0,8400.0,9
29,0.04800155489976409,4.13,9.0,8700.0,9
30,0.03252369265316427,4.1,9.0,9000.0,9
31,0.025583993781205117,4.07,9.0,9300.0,9
32,0.037965154466005485,4.04,9.0,9600.0,9
33,0.046652460572545254,4.01,9.0,9900.0,9
34,0.041209689650454503,3.98,9.0,10200.0,9
35,0.06315552959096302,3.95,9.0,10500.0,9
36,0.04076351046474126,3.92,9.0,10800.0,9
37,0.02233752352756046,3.89,9.0,11100.0,9
38,0.02430404467754394,3.86,9.0,11400.0,9
39,0.021895002377949245,3.83,9.0,11700.0,9
40,0.039825564598544104,3.8,9.0,12000.0,9
41,0.05531959844108737,3.77,9.0,12300.0,9
42,0.018030218963322575,3.74,9.0,12600.0,9
43,0.025166998287709956,3.71,9.0,12900.0,9
44,0.020455592817771637,3.68,9.0,13200.0,9
45,0.028073462139205665,3.65,9.0,13500.0,9
46,0.02538594789171126,3.62,9.0,13800.0,9
47,0.016856432228028587,3.59,9.0,14100.0,9
48,0.058851798714516415,3.56,9.0,14400.0,9
49,0.03516333791198882,3.53,9.0,14700.0,9
50,0.01623401864540276,3.5,9.0,15000.0,9
51,0.03289862133504622,3.47,9.0,15300.0,9
52,0.025878748570478286,3.44,9.0,15600.0,9
53,0.0442271219423259,3.41,9.0,15900.0,9
54,0.01533841561041131,3.38,9.0,16200.0,9
55,0.021719372104625607,3.35,9.0,16500.0,9
56,0.03314330544672957,3.32,9.0,16800.0,9
57,0.03931175201606304,3.29,9.0,17100.0,9
58,0.07846907304501377,3.26,9.0,17400.0,9
59,0.02752911997002802,3.23,9.0,17700.0,9
60,0.01672927162418201,3.2,9.0,18000.0,9
61,0.019729646109416646,3.17,9.0,18300.0,9
62,0.046162816446323966,3.14,9.0,18600.0,9
63,0.031256948826090036,3.11,9.0,18900.0,9
64,0.050301102147433864,3.08,9.0,19200.0,9
65,0.014402104773748559,3.05,9.0,19500.0,9
66,0.029494127085729724,3.02,9.0,19800.0,9
67,0.018891124679443413,2.99,9.0,20100.0,9
68,0.03029226365444506,2.96,9.0,20400.0,9
69,0.035253655943457654,2.93,9.0,20700.0,9
70,0.03007088885578081,2.9,9.0,21000.0,9
71,0.03288988236729348,2.87,9.0,21300.0,9
72,0.032415343167450955,2.84,9.0,21600.0,9
73,0.021252778999164487,2.81,9.0,21900.0,9
74,0.039261944326595334,2.78,9.0,22200.0,9
75,0.03414222411808677,2.75,9.0,22500.0,9
76,0.04217846649520247,2.72,9.0,22800.0,9
77,0.07744954709275666,2.69,9.0,23100.0,9
78,0.04159669760650764,2.66,9.0,23400.0,9
79,0.025559632849818922,2.63,9.0,23700.0,9
80,0.023587044972973054,2.6,9.0,24000.0,9
81,0.03568356648345666,2.57,9.0,24300.0,9
82,0.015844575916526337,2.54,9.0,24600.0,9
83,0.04711359874727378,2.51,9.0,24900.0,9
84,0.03102256329772817,2.48,9.0,25200.0,9
85,0.032358293777061196,2.45,9.0,25500.0,9
86,0.031280951050405965,2.42,9.0,25800.0,9
87,0.03935865601028074,2.39,9.0,26100.0,9
88,0.02131572035600813,2.36,9.0,26400.0,9
89,0.024149638388302808,2.33,9.0,26700.0,9
90,0.027171515324351282,2.3,9.0,27000.0,9
91,0.019925639749409002,2.27,9.0,27300.0,9
92,0.027572164796737,2.24,9.0,27600.0,9
93,0.03870404356852031,2.21,9.0,27900.0,9
94,0.020671393909033078,2.18,9.0,28200.0,9
95,0.027942810719595847,2.15,9.0,28500.0,9
96,0.01929774881325319,2.12,9.0,28800.0,9
97,0.05361552280011078,2.09,9.0,29100.0,9
98,0.011768702157967218,2.06,9.0,29400.0,9
99,0.027492055575292475,2.03,9.0,29700.0,9
100,0.020531136532091918,2.0,9.0,30000.0,9
101,0.029049764111732154,1.97,9.0,30300.0,9
102,0.07888352075850831,1.94,9.0,30600.0,9
103,0.030838675483054735,1.91,9.0,30900.0,9
104,0.035318591700996375,1.88,9.0,31200.0,9
